Gene_ID	lncRNA_ID	Other_Name	Species	Ref_Genome_Vers	Chr	Start	End	Strand	Exon_Num	Type	Validate	Note	Source	PLEK	CPC	CREMA	RNAplonc	Experimental	Confidence Level
GMAX_LNC000113	GMAX_LNC000113.1		Glycine_max	GCF_000004515.5	NC_016088.3	29608653	29609714	+	1	lncRNA	No		PLncDB	-1.6787400000000001	-0.51295	0.0344370341195986	0.852	0	High
GMAX_LNC000114	GMAX_LNC000114.1		Glycine_max	GCF_000004515.5	NC_016088.3	29759133	29759375	.	1	lncRNA	No		PLncDB	-2.27376	-1.08574	0.9998960310836039	0.863	0	High
GMAX_LNC000115	GMAX_LNC000115.1		Glycine_max	GCF_000004515.5	NC_016088.3	30020655	30022012	+	3	lncRNA	No		PLncDB	-0.641794	-0.126552	0.8573253353278409	0.852	0	High
GMAX_LNC000115	GMAX_LNC000115.2		Glycine_max	GCF_000004515.5	NC_016088.3	30020721	30022012	+	3	lncRNA	No		PLncDB	-0.952543	-1.115	0.9998960310836039	0.852	0	High
GMAX_LNC000115	GMAX_LNC000115.3		Glycine_max	GCF_000004515.5	NC_016088.3	30020758	30022799	+	2	lncRNA	No		PLncDB	-2.3012099999999998	-0.150974	0.9998960310836039	0.863	0	High
GMAX_LNC000116	GMAX_LNC000116.1		Glycine_max	GCF_000004515.5	NC_016088.3	30036963	30037390	.	1	lncRNA	No		PLncDB	-2.33629	-1.03578	0.9998960310836039	0.863	0	High
GMAX_LNC000117	GMAX_LNC000117.1		Glycine_max	GCF_000004515.5	NC_016088.3	30431614	30431882	+	2	lncRNA	No		PLncDB	-2.18368	-1.19944	0.736159394633712	0.863	0	High
GMAX_LNC000118	GMAX_LNC000118.1		Glycine_max	GCF_000004515.5	NC_016088.3	31654384	31654622	.	1	lncRNA	No		PLncDB	-2.21489	-0.984043	0.9998960310836039	0.0	0	High
GMAX_LNC000119	GMAX_LNC000119.1		Glycine_max	GCF_000004515.5	NC_016088.3	32739826	32740512	.	1	lncRNA	No		PLncDB	-1.55124	-1.2030399999999999	0.0344370341195986	0.782	0	Medium
GMAX_LNC000120	GMAX_LNC000120.1		Glycine_max	GCF_000004515.5	NC_016088.3	32830510	32830940	.	1	lncRNA	No		PLncDB	-2.59764	-1.24206	0.998219011975943	0.863	0	High
GMAX_LNC000121	GMAX_LNC000121.1		Glycine_max	GCF_000004515.5	NC_016088.3	32905896	32906165	.	1	lncRNA	No		PLncDB	-2.3263599999999998	-1.58324	0.5500775704287271	0.0	0	Medium
GMAX_LNC000122	GMAX_LNC000122.1		Glycine_max	GCF_000004515.5	NC_016088.3	33062098	33063169	+	2	lncRNA	No		PLncDB	-2.41625	-1.39002	0.9998960310836039	0.852	0	High
GMAX_LNC000123	GMAX_LNC000123.1		Glycine_max	GCF_000004515.5	NC_016088.3	33493804	33494032	.	1	lncRNA	No		PLncDB	-2.25188	-1.05647	0.724747230070646	0.0	0	Medium
GMAX_LNC000124	GMAX_LNC000124.1		Glycine_max	GCF_000004515.5	NC_016088.3	33590396	33590741	.	1	lncRNA	No		PLncDB	-2.34314	-1.33074	0.998219011975943	0.863	0	High
GMAX_LNC000125	GMAX_LNC000125.1		Glycine_max	GCF_000004515.5	NC_016088.3	33593448	33593976	.	1	lncRNA	No		PLncDB	-2.41925	-0.36535700000000004	0.9998960310836039	0.852	0	High
GMAX_LNC000126	GMAX_LNC000126.1		Glycine_max	GCF_000004515.5	NC_016088.3	34319675	34320203	.	1	lncRNA	No		PLncDB	-1.65022	-1.18032	0.9998960310836039	0.852	0	High
GMAX_LNC000127	GMAX_LNC000127.1		Glycine_max	GCF_000004515.5	NC_016088.3	34605778	34606287	-	1	lncRNA	No		PLncDB	-1.72997	-1.15218	0.0344370341195986	0.852	0	High
GMAX_LNC000128	GMAX_LNC000128.1		Glycine_max	GCF_000004515.5	NC_016088.3	34605780	34606866	+	2	lncRNA	No		PLncDB	-1.5533	-0.8798459999999999	0.9998960310836039	0.863	0	High
GMAX_LNC000129	GMAX_LNC000129.1		Glycine_max	GCF_000004515.5	NC_016088.3	34633091	34633545	.	1	lncRNA	No		PLncDB	-1.77845	-1.10182	0.9998960310836039	0.863	0	High
GMAX_LNC000130	GMAX_LNC000130.1		Glycine_max	GCF_000004515.5	NC_016088.3	35045516	35045722	.	1	lncRNA	No		PLncDB	-2.5321700000000003	-0.991484	0.9998960310836039	0.863	0	High
GMAX_LNC000131	GMAX_LNC000131.1		Glycine_max	GCF_000004515.5	NC_016088.3	35101369	35101597	.	1	lncRNA	No		PLncDB	-2.15351	-0.998984	0.9998960310836039	0.863	0	High
GMAX_LNC000132	GMAX_LNC000132.1		Glycine_max	GCF_000004515.5	NC_016088.3	35939606	35941133	-	2	lncRNA	No		PLncDB	-2.38848	-1.1405299999999998	0.805511022240234	0.863	0	High
GMAX_LNC000133	GMAX_LNC000133.1		Glycine_max	GCF_000004515.5	NC_016088.3	36023348	36023571	.	1	lncRNA	No		PLncDB	-2.2503900000000003	-1.08275	0.990911290235174	0.863	0	High
GMAX_LNC000134	GMAX_LNC000134.1		Glycine_max	GCF_000004515.5	NC_016088.3	36108871	36109096	.	1	lncRNA	No		PLncDB	-2.4205900000000002	-1.3967100000000001	0.805511022240234	0.863	0	High
GMAX_LNC000135	GMAX_LNC000135.1		Glycine_max	GCF_000004515.5	NC_016088.3	36278720	36278962	.	1	lncRNA	No		PLncDB	-2.3138900000000002	-1.3459	0.736159394633712	0.863	0	High
GMAX_LNC000136	GMAX_LNC000136.1		Glycine_max	GCF_000004515.5	NC_016088.3	36423086	36423566	.	1	lncRNA	No		PLncDB	-1.9853900000000002	-1.23163	0.902139924461746	0.863	0	High
GMAX_LNC000137	GMAX_LNC000137.1		Glycine_max	GCF_000004515.5	NC_016088.3	36424354	36424652	.	1	lncRNA	No		PLncDB	-2.41973	-1.13372	0.9998960310836039	0.863	0	High
GMAX_LNC000138	GMAX_LNC000138.1		Glycine_max	GCF_000004515.5	NC_016088.3	36437224	36437599	.	1	lncRNA	No		PLncDB	-1.7451	-0.138908	0.0344370341195986	0.863	0	High
GMAX_LNC000139	GMAX_LNC000139.1		Glycine_max	GCF_000004515.5	NC_016088.3	36659900	36660203	.	1	lncRNA	No		PLncDB	-1.8591	-1.0298100000000001	0.9998960310836039	0.863	0	High
GMAX_LNC000140	GMAX_LNC000140.1		Glycine_max	GCF_000004515.5	NC_016088.3	36670387	36670656	.	1	lncRNA	No		PLncDB	-2.25297	-1.18707	0.805511022240234	0.863	0	High
GMAX_LNC000141	GMAX_LNC000141.1		Glycine_max	GCF_000004515.5	NC_016088.3	36815627	36815833	.	1	lncRNA	No		PLncDB	-2.44398	-1.02972	0.805511022240234	0.863	0	High
GMAX_LNC000142	GMAX_LNC000142.1		Glycine_max	GCF_000004515.5	NC_016088.3	36873638	36874218	.	1	lncRNA	No		PLncDB	-2.47677	-1.47148	0.9998960310836039	0.852	0	High
GMAX_LNC000143	GMAX_LNC000143.1		Glycine_max	GCF_000004515.5	NC_016088.3	37356401	37358649	-	2	lncRNA	No		PLncDB	-1.80613	-0.291589	0.6809806918264051	0.852	0	High
GMAX_LNC000143	GMAX_LNC000143.2		Glycine_max	GCF_000004515.5	NC_016088.3	37356999	37358649	-	2	lncRNA	No		PLncDB	-2.2368200000000003	-0.163378	0.9998960310836039	0.863	0	High
GMAX_LNC000144	GMAX_LNC000144.1		Glycine_max	GCF_000004515.5	NC_016088.3	37717825	37719879	+	3	lncRNA	No		PLncDB	-1.9107900000000002	-1.19436	0.9998960310836039	0.863	0	High
GMAX_LNC000145	GMAX_LNC000145.1		Glycine_max	GCF_000004515.5	NC_016088.3	37817170	37824173	+	4	lncRNA	No		PLncDB	-2.39831	-1.34185	0.805511022240234	0.863	0	High
GMAX_LNC000146	GMAX_LNC000146.1		Glycine_max	GCF_000004515.5	NC_016088.3	38350195	38350397	.	1	lncRNA	No		PLncDB	-2.35297	-1.31243	0.9998960310836039	0.863	0	High
GMAX_LNC000147	GMAX_LNC000147.1		Glycine_max	GCF_000004515.5	NC_016088.3	38598251	38598665	.	1	lncRNA	No		PLncDB	-2.34217	-1.10681	0.0344370341195986	0.863	0	High
GMAX_LNC000148	GMAX_LNC000148.1		Glycine_max	GCF_000004515.5	NC_016088.3	38609450	38610741	-	1	lncRNA	No		PLncDB	-1.0176399999999999	-0.365983	0.8573253353278409	0.852	0	High
GMAX_LNC000148	GMAX_LNC000148.2		Glycine_max	GCF_000004515.5	NC_016088.3	38609488	38610741	-	2	lncRNA	No		PLncDB	-1.16638	-0.5829	0.9998960310836039	0.852	0	High
GMAX_LNC000148	GMAX_LNC000148.3		Glycine_max	GCF_000004515.5	NC_016088.3	38609488	38610741	-	2	lncRNA	No		PLncDB	-0.6908310000000001	-0.61949	0.8573253353278409	0.852	0	High
GMAX_LNC000148	GMAX_LNC000148.4		Glycine_max	GCF_000004515.5	NC_016088.3	38609879	38610741	-	2	lncRNA	No		PLncDB	-1.6492799999999999	-0.493055	0.736159394633712	0.852	0	High
GMAX_LNC000149	GMAX_LNC000149.1		Glycine_max	GCF_000004515.5	NC_016088.3	38650034	38650658	.	1	lncRNA	No		PLncDB	-2.27203	-1.1576	0.9998960310836039	0.852	0	High
GMAX_LNC000150	GMAX_LNC000150.1		Glycine_max	GCF_000004515.5	NC_016088.3	38653564	38654737	.	1	lncRNA	No		PLncDB	-1.60299	-1.11873	0.8573253353278409	0.852	0	High
GMAX_LNC000151	GMAX_LNC000151.1		Glycine_max	GCF_000004515.5	NC_016088.3	39045052	39052513	+	2	lncRNA	No		PLncDB	-2.5754200000000003	-1.10994	0.998219011975943	0.863	0	High
GMAX_LNC000152	GMAX_LNC000152.1		Glycine_max	GCF_000004515.5	NC_016088.3	39235848	39236436	.	1	lncRNA	No		PLncDB	-1.90724	-1.40925	0.9998960310836039	0.852	0	High
GMAX_LNC000153	GMAX_LNC000153.1		Glycine_max	GCF_000004515.5	NC_016088.3	39293321	39363004	+	2	lncRNA	No		PLncDB	-2.36163	-1.52546	0.9998960310836039	0.863	0	High
GMAX_LNC000154	GMAX_LNC000154.1		Glycine_max	GCF_000004515.5	NC_016088.3	39369542	39369799	.	1	lncRNA	No		PLncDB	-2.20407	-1.0669799999999998	0.990911290235174	0.863	0	High
GMAX_LNC000155	GMAX_LNC000155.1		Glycine_max	GCF_000004515.5	NC_016088.3	39584550	39584934	+	1	lncRNA	No		PLncDB	-2.3317200000000002	-1.17982	0.998219011975943	0.863	0	High
GMAX_LNC000156	GMAX_LNC000156.1		Glycine_max	GCF_000004515.5	NC_016088.3	39629687	39629965	.	1	lncRNA	No		PLncDB	-2.15043	-1.37885	0.990911290235174	0.863	0	High
GMAX_LNC000157	GMAX_LNC000157.1		Glycine_max	GCF_000004515.5	NC_016088.3	39693497	39693749	.	1	lncRNA	No		PLncDB	-2.10967	-1.22286	0.990911290235174	0.863	0	High
GMAX_LNC000158	GMAX_LNC000158.1		Glycine_max	GCF_000004515.5	NC_016088.3	39982990	39983248	.	1	lncRNA	No		PLncDB	-2.3284	-1.41782	0.805511022240234	0.863	0	High
GMAX_LNC000159	GMAX_LNC000159.1		Glycine_max	GCF_000004515.5	NC_016088.3	40074283	40074608	+	2	lncRNA	No		PLncDB	-2.1993400000000003	-0.9007930000000001	0.0344370341195986	0.863	0	High
GMAX_LNC000160	GMAX_LNC000160.1		Glycine_max	GCF_000004515.5	NC_016088.3	40973972	40975434	-	2	lncRNA	No		PLncDB	-2.04616	-1.10752	0.997270283160162	0.852	0	High
GMAX_LNC000161	GMAX_LNC000161.1		Glycine_max	GCF_000004515.5	NC_016088.3	41092382	41092588	.	1	lncRNA	No		PLncDB	-2.3227900000000004	-1.2251100000000001	0.9998960310836039	0.0	0	High
GMAX_LNC000162	GMAX_LNC000162.1		Glycine_max	GCF_000004515.5	NC_016088.3	41886642	41887226	+	2	lncRNA	No		PLncDB	-0.2757	-0.9995440000000001	0.9998960310836039	0.863	0	High
GMAX_LNC000163	GMAX_LNC000163.1		Glycine_max	GCF_000004515.5	NC_016088.3	42067730	42067984	.	1	lncRNA	No		PLncDB	-2.39107	-0.569928	0.0344370341195986	0.863	0	High
GMAX_LNC000164	GMAX_LNC000164.1		Glycine_max	GCF_000004515.5	NC_016088.3	42271901	42272106	.	1	lncRNA	No		PLncDB	-2.3296099999999997	-1.22769	0.998219011975943	0.863	0	High
GMAX_LNC000165	GMAX_LNC000165.1		Glycine_max	GCF_000004515.5	NC_016088.3	42542364	42543069	+	2	lncRNA	No		PLncDB	-2.2673799999999997	-1.0742	0.805511022240234	0.863	0	High
GMAX_LNC000166	GMAX_LNC000166.1		Glycine_max	GCF_000004515.5	NC_016088.3	43281019	43281253	.	1	lncRNA	No		PLncDB	-2.30701	-1.13678	0.0344370341195986	0.863	0	High
GMAX_LNC000167	GMAX_LNC000167.1		Glycine_max	GCF_000004515.5	NC_016088.3	43390575	43390839	.	1	lncRNA	No		PLncDB	-2.04948	-1.12278	0.805511022240234	0.863	0	High
GMAX_LNC000168	GMAX_LNC000168.1		Glycine_max	GCF_000004515.5	NC_016088.3	43474785	43475127	+	2	lncRNA	No		PLncDB	-2.2846900000000003	-1.16367	0.9998960310836039	0.863	0	High
GMAX_LNC000169	GMAX_LNC000169.1		Glycine_max	GCF_000004515.5	NC_016088.3	44234094	44234334	.	1	lncRNA	No		PLncDB	-2.19163	-1.33659	0.998219011975943	0.863	0	High
GMAX_LNC000170	GMAX_LNC000170.1		Glycine_max	GCF_000004515.5	NC_016088.3	44235222	44236199	.	1	lncRNA	No		PLncDB	-1.87802	-1.29986	0.999707380987926	0.852	0	High
GMAX_LNC000171	GMAX_LNC000171.1		Glycine_max	GCF_000004515.5	NC_016088.3	44429492	44429722	.	1	lncRNA	No		PLncDB	-2.32775	-1.49769	0.805511022240234	0.863	0	High
GMAX_LNC000172	GMAX_LNC000172.1		Glycine_max	GCF_000004515.5	NC_016088.3	44539186	44553194	+	4	lncRNA	No		PLncDB	-1.96928	-1.47909	0.9998960310836039	0.863	0	High
GMAX_LNC000173	GMAX_LNC000173.1		Glycine_max	GCF_000004515.5	NC_016088.3	45174379	45211438	-	6	lncRNA	No		PLncDB	-1.3584399999999999	-0.0482986	0.0344370341195986	0.863	0	High
GMAX_LNC000173	GMAX_LNC000173.2		Glycine_max	GCF_000004515.5	NC_016088.3	45184680	45211438	-	4	lncRNA	No		PLncDB	-0.837508	-0.670713	0.0344370341195986	0.852	0	High
GMAX_LNC000174	GMAX_LNC000174.1		Glycine_max	GCF_000004515.5	NC_016088.3	45327528	45328132	+	2	lncRNA	No		PLncDB	-1.72193	-0.9533010000000001	0.9998960310836039	0.863	0	High
GMAX_LNC000175	GMAX_LNC000175.1		Glycine_max	GCF_000004515.5	NC_016088.3	45335804	45338109	+	3	lncRNA	No		PLncDB	-0.319529	-0.88151	0.687190488071296	0.852	0	High
GMAX_LNC000176	GMAX_LNC000176.1		Glycine_max	GCF_000004515.5	NC_016088.3	45451642	45454917	-	2	lncRNA	No		PLncDB	-1.92947	-1.1239700000000001	0.805511022240234	0.863	0	High
GMAX_LNC000177	GMAX_LNC000177.1		Glycine_max	GCF_000004515.5	NC_016088.3	45608441	45608781	.	1	lncRNA	No		PLncDB	-2.2478	-1.10476	0.902139924461746	0.863	0	High
GMAX_LNC000178	GMAX_LNC000178.1		Glycine_max	GCF_000004515.5	NC_016088.3	45751027	45752817	-	3	lncRNA	No		PLncDB	-1.56716	-1.20062	0.9998960310836039	0.852	0	High
GMAX_LNC000179	GMAX_LNC000179.1		Glycine_max	GCF_000004515.5	NC_016088.3	45809270	45809573	.	1	lncRNA	No		PLncDB	-2.3382099999999997	-0.647092	0.0344370341195986	0.863	0	High
GMAX_LNC000180	GMAX_LNC000180.1		Glycine_max	GCF_000004515.5	NC_016088.3	46408983	46409218	.	1	lncRNA	No		PLncDB	-2.2246099999999998	-1.3434700000000002	0.805511022240234	0.863	0	High
GMAX_LNC000181	GMAX_LNC000181.1		Glycine_max	GCF_000004515.5	NC_016088.3	46521379	46527702	+	2	lncRNA	No		PLncDB	-2.3310400000000002	-1.23364	0.736159394633712	0.863	0	High
GMAX_LNC000182	GMAX_LNC000182.1		Glycine_max	GCF_000004515.5	NC_016088.3	46688039	46688239	.	1	lncRNA	No		PLncDB	-2.32985	-0.781462	0.724747230070646	0.863	0	High
GMAX_LNC000183	GMAX_LNC000183.1		Glycine_max	GCF_000004515.5	NC_016088.3	46966567	46969359	-	3	lncRNA	No		PLncDB	-1.9982099999999998	-0.509704	0.998219011975943	0.863	0	High
GMAX_LNC000184	GMAX_LNC000184.1		Glycine_max	GCF_000004515.5	NC_016088.3	48789659	48790067	-	2	lncRNA	No		PLncDB	-1.7851299999999999	-1.13147	0.9998960310836039	0.863	0	High
GMAX_LNC000185	GMAX_LNC000185.1		Glycine_max	GCF_000004515.5	NC_016088.3	48901546	48901747	.	1	lncRNA	No		PLncDB	-2.32193	-1.2686600000000001	0.805511022240234	0.863	0	High
GMAX_LNC000186	GMAX_LNC000186.1		Glycine_max	GCF_000004515.5	NC_016088.3	48941050	48941611	.	1	lncRNA	No		PLncDB	-2.3003	-1.19527	0.9998960310836039	0.852	0	High
GMAX_LNC000187	GMAX_LNC000187.1		Glycine_max	GCF_000004515.5	NC_016088.3	49176318	49176934	.	1	lncRNA	No		PLncDB	-1.1812200000000002	-0.941528	0.9998960310836039	0.852	0	High
GMAX_LNC000188	GMAX_LNC000188.1		Glycine_max	GCF_000004515.5	NC_016088.3	49600828	49601076	.	1	lncRNA	No		PLncDB	-2.03988	-1.29922	0.9998960310836039	0.863	0	High
GMAX_LNC000189	GMAX_LNC000189.1		Glycine_max	GCF_000004515.5	NC_016088.3	49959908	50027160	+	2	lncRNA	No		PLncDB	-0.8173739999999999	-1.1066200000000002	0.0752671317564969	0.852	0	High
GMAX_LNC000190	GMAX_LNC000190.1		Glycine_max	GCF_000004515.5	NC_016088.3	50030103	50030761	+	4	lncRNA	No		PLncDB	-2.226	-1.2898	0.8542414865076802	0.852	0	High
GMAX_LNC000190	GMAX_LNC000190.2		Glycine_max	GCF_000004515.5	NC_016088.3	50030188	50030662	+	3	lncRNA	No		PLncDB	-2.31248	-1.36788	0.657900574269224	0.863	0	High
GMAX_LNC000190	GMAX_LNC000190.3		Glycine_max	GCF_000004515.5	NC_016088.3	50030275	50030761	+	3	lncRNA	No		PLncDB	-2.24905	-1.2218200000000001	0.805511022240234	0.863	0	High
GMAX_LNC000191	GMAX_LNC000191.1		Glycine_max	GCF_000004515.5	NC_016088.3	50386158	50386458	.	1	lncRNA	No		PLncDB	-2.2494099999999997	-1.40792	0.990911290235174	0.863	0	High
GMAX_LNC000192	GMAX_LNC000192.1		Glycine_max	GCF_000004515.5	NC_016088.3	50454990	50455279	.	1	lncRNA	No		PLncDB	-1.91986	-0.899026	0.724747230070646	0.863	0	High
GMAX_LNC000193	GMAX_LNC000193.1		Glycine_max	GCF_000004515.5	NC_016088.3	50493034	50493345	+	1	lncRNA	No		PLncDB	-2.49499	-1.35185	0.9998960310836039	0.863	0	High
GMAX_LNC000194	GMAX_LNC000194.1		Glycine_max	GCF_000004515.5	NC_016088.3	50675696	50676451	.	1	lncRNA	No		PLncDB	-1.6785900000000002	-0.21188400000000002	0.986567997871878	0.852	0	High
GMAX_LNC000195	GMAX_LNC000195.1		Glycine_max	GCF_000004515.5	NC_016088.3	50756675	50757021	.	1	lncRNA	No		PLncDB	-1.7613599999999998	-0.12734	0.998219011975943	0.863	0	High
GMAX_LNC000196	GMAX_LNC000196.1		Glycine_max	GCF_000004515.5	NC_016088.3	50843506	50844793	-	2	lncRNA	No		PLncDB	-1.22753	-1.2162	0.8573253353278409	0.852	0	High
GMAX_LNC000197	GMAX_LNC000197.1		Glycine_max	GCF_000004515.5	NC_016088.3	51241043	51242357	-	2	lncRNA	No		PLncDB	-1.59591	-1.31669	0.9998960310836039	0.863	0	High
GMAX_LNC000198	GMAX_LNC000198.1		Glycine_max	GCF_000004515.5	NC_016088.3	51360549	51361359	.	1	lncRNA	No		PLncDB	-0.878935	-1.28293	0.9998960310836039	0.852	0	High
GMAX_LNC000199	GMAX_LNC000199.1		Glycine_max	GCF_000004515.5	NC_016088.3	51467419	51467886	-	2	lncRNA	No		PLncDB	-2.18783	-0.553405	0.0344370341195986	0.863	0	High
GMAX_LNC000199	GMAX_LNC000199.2		Glycine_max	GCF_000004515.5	NC_016088.3	51467461	51467886	-	2	lncRNA	No		PLncDB	-2.4990099999999997	-0.689839	0.0344370341195986	0.863	0	High
GMAX_LNC000199	GMAX_LNC000199.3		Glycine_max	GCF_000004515.5	NC_016088.3	51467522	51467886	-	2	lncRNA	No		PLncDB	-2.51411	-0.921567	0.0344370341195986	0.863	0	High
GMAX_LNC000200	GMAX_LNC000200.1		Glycine_max	GCF_000004515.5	NC_016088.3	51495045	51495316	.	1	lncRNA	No		PLncDB	-2.20207	-1.1996799999999999	0.990911290235174	0.863	0	High
GMAX_LNC000201	GMAX_LNC000201.1		Glycine_max	GCF_000004515.5	NC_016088.3	51501673	51502447	.	1	lncRNA	No		PLncDB	-0.812134	-0.785782	0.0344370341195986	0.852	0	High
GMAX_LNC000202	GMAX_LNC000202.1		Glycine_max	GCF_000004515.5	NC_016088.3	51533206	51540248	+	2	lncRNA	No		PLncDB	-2.26071	-1.23701	0.736159394633712	0.863	0	High
GMAX_LNC000202	GMAX_LNC000202.2		Glycine_max	GCF_000004515.5	NC_016088.3	51533206	51540248	+	2	lncRNA	No		PLncDB	-2.26071	-1.23701	0.736159394633712	0.863	0	High
GMAX_LNC000203	GMAX_LNC000203.1		Glycine_max	GCF_000004515.5	NC_016088.3	51545342	51553090	+	3	lncRNA	No		PLncDB	-2.26329	-1.03159	0.9998960310836039	0.863	0	High
GMAX_LNC000204	GMAX_LNC000204.1		Glycine_max	GCF_000004515.5	NC_016088.3	51595032	51595271	.	1	lncRNA	No		PLncDB	-2.3046900000000003	-1.3138	0.998219011975943	0.863	0	High
GMAX_LNC000205	GMAX_LNC000205.1		Glycine_max	GCF_000004515.5	NC_016088.3	51612639	51612956	.	1	lncRNA	No		PLncDB	-2.31846	-1.07226	0.9998960310836039	0.863	0	High
GMAX_LNC000206	GMAX_LNC000206.1		Glycine_max	GCF_000004515.5	NC_016088.3	51750833	51752025	-	2	lncRNA	No		PLncDB	-2.2277	-1.37846	0.805511022240234	0.863	0	High
GMAX_LNC000207	GMAX_LNC000207.1		Glycine_max	GCF_000004515.5	NC_016088.3	51754984	51755447	.	1	lncRNA	No		PLncDB	-2.0357	-1.13725	0.9998960310836039	0.863	0	High
GMAX_LNC000208	GMAX_LNC000208.1		Glycine_max	GCF_000004515.5	NC_016088.3	51841999	51842837	-	2	lncRNA	No		PLncDB	-2.03635	-1.11094	0.9998960310836039	0.852	0	High
GMAX_LNC000209	GMAX_LNC000209.1		Glycine_max	GCF_000004515.5	NC_016088.3	52022687	52023151	.	1	lncRNA	No		PLncDB	-1.76657	-1.13732	0.998219011975943	0.863	0	High
GMAX_LNC000210	GMAX_LNC000210.1		Glycine_max	GCF_000004515.5	NC_016088.3	52027906	52028470	.	1	lncRNA	No		PLncDB	-1.4744700000000002	-0.887549	0.0344370341195986	0.852	0	High
GMAX_LNC000211	GMAX_LNC000211.1		Glycine_max	GCF_000004515.5	NC_016088.3	52069628	52070741	-	2	lncRNA	No		PLncDB	-2.17246	-1.17317	0.990911290235174	0.863	0	High
GMAX_LNC000212	GMAX_LNC000212.1		Glycine_max	GCF_000004515.5	NC_016088.3	52079256	52080345	+	1	lncRNA	No		PLncDB	-1.50019	-1.26924	0.9998960310836039	0.852	0	High
GMAX_LNC000213	GMAX_LNC000213.1		Glycine_max	GCF_000004515.5	NC_016088.3	52289126	52289359	.	1	lncRNA	No		PLncDB	-2.28044	-1.2579200000000001	0.805511022240234	0.863	0	High
GMAX_LNC000214	GMAX_LNC000214.1		Glycine_max	GCF_000004515.5	NC_016088.3	52518123	52557232	+	3	lncRNA	No		PLncDB	-2.13636	-0.771996	0.736159394633712	0.863	0	High
GMAX_LNC000215	GMAX_LNC000215.1		Glycine_max	GCF_000004515.5	NC_016088.3	52614715	52615879	+	2	lncRNA	No		PLncDB	-2.24092	-0.767841	0.0344370341195986	0.863	0	High
GMAX_LNC000216	GMAX_LNC000216.1		Glycine_max	GCF_000004515.5	NC_016088.3	52693165	52693416	.	1	lncRNA	No		PLncDB	-2.30843	-1.49376	0.9998960310836039	0.863	0	High
GMAX_LNC000217	GMAX_LNC000217.1		Glycine_max	GCF_000004515.5	NC_016088.3	52977837	52978190	.	1	lncRNA	No		PLncDB	-1.86864	-1.28199	0.9998960310836039	0.863	0	High
GMAX_LNC000218	GMAX_LNC000218.1		Glycine_max	GCF_000004515.5	NC_016088.3	53123972	53124357	.	1	lncRNA	No		PLncDB	-2.28546	-1.4185	0.9998960310836039	0.863	0	High
GMAX_LNC000219	GMAX_LNC000219.1		Glycine_max	GCF_000004515.5	NC_016088.3	53223179	53223544	.	1	lncRNA	No		PLncDB	-2.74823	-1.10988	0.9998960310836039	0.863	0	High
GMAX_LNC000220	GMAX_LNC000220.1		Glycine_max	GCF_000004515.5	NC_016088.3	53279901	53283830	+	3	lncRNA	No		PLncDB	-1.95898	-1.30477	0.998219011975943	0.863	0	High
GMAX_LNC000221	GMAX_LNC000221.1		Glycine_max	GCF_000004515.5	NC_016088.3	53487387	53487706	.	1	lncRNA	No		PLncDB	-2.31588	-1.19458	0.9998960310836039	0.863	0	High
GMAX_LNC000222	GMAX_LNC000222.1		Glycine_max	GCF_000004515.5	NC_016088.3	53488125	53488541	.	1	lncRNA	No		PLncDB	-2.17749	-1.27715	0.9998960310836039	0.863	0	High
GMAX_LNC000223	GMAX_LNC000223.1		Glycine_max	GCF_000004515.5	NC_016088.3	53518943	53519561	+	2	lncRNA	No		PLncDB	-2.37882	-0.969519	0.684384390980629	0.852	0	High
GMAX_LNC000224	GMAX_LNC000224.1		Glycine_max	GCF_000004515.5	NC_016088.3	53624300	53627072	-	2	lncRNA	No		PLncDB	-2.25218	-1.35601	0.998219011975943	0.863	0	High
GMAX_LNC000225	GMAX_LNC000225.1		Glycine_max	GCF_000004515.5	NC_016088.3	53686270	53686556	.	1	lncRNA	No		PLncDB	-2.29502	-1.34504	0.9998960310836039	0.863	0	High
GMAX_LNC000226	GMAX_LNC000226.1		Glycine_max	GCF_000004515.5	NC_016088.3	53819096	53819402	+	2	lncRNA	No		PLncDB	-2.0510099999999998	-1.1079700000000001	0.805511022240234	0.863	0	High
GMAX_LNC000227	GMAX_LNC000227.1		Glycine_max	GCF_000004515.5	NC_016088.3	54015154	54016983	+	2	lncRNA	No		PLncDB	-2.09715	-0.718601	0.0344370341195986	0.852	0	High
GMAX_LNC000227	GMAX_LNC000227.2		Glycine_max	GCF_000004515.5	NC_016088.3	54015816	54016983	+	2	lncRNA	No		PLncDB	-1.86369	-0.701142	0.0344370341195986	0.852	0	High
GMAX_LNC000228	GMAX_LNC000228.1		Glycine_max	GCF_000004515.5	NC_016088.3	54707949	54708434	.	1	lncRNA	No		PLncDB	-1.8414099999999998	-1.17513	0.9998960310836039	0.863	0	High
GMAX_LNC000229	GMAX_LNC000229.1		Glycine_max	GCF_000004515.5	NC_016088.3	54785769	54786322	-	2	lncRNA	No		PLncDB	-2.35529	-1.1704	0.736159394633712	0.863	0	High
GMAX_LNC000230	GMAX_LNC000230.1		Glycine_max	GCF_000004515.5	NC_016088.3	55037501	55037740	.	1	lncRNA	No		PLncDB	-2.40978	-1.14241	0.9998960310836039	0.863	0	High
